experiment_id,experiment_title_inferred,experiment_dir,artifact_path,artifact_type,file_extension,file_size_bytes,modified_time,likely_role,manuscript_relevance,notes
exp1,Persistent Plastic Graph MNIST Prototype,experiments/experiment1,experiments/experiment1/.DS_Store,unknown,,8196,2026-05-02T07:40:16,supporting artifact,low,Indexed from local filesystem; interpretation pending human/thread review.
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_budget_consolidation.csv","summary",".csv","7193","2026-05-06T21:46:56","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_config.json","json",".json","753","2026-05-06T21:33:37","run manifest or validation data","low","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_context_corruption.csv","summary",".csv","32867","2026-05-06T21:46:56","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_freeze_plasticity.csv","summary",".csv","3489","2026-05-06T21:46:56","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_lesion_metrics.csv","summary",".csv","3822","2026-05-06T21:46:56","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_metrics.csv","summary",".csv","293652","2026-05-06T21:46:56","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_report.md","report",".md","24579","2026-05-06T21:46:58","analysis or experiment report","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_runs.csv","summary",".csv","2821","2026-05-06T21:33:37","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_summary.csv","summary",".csv","33770","2026-05-06T21:46:56","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/exp13_1_variant_metrics.csv","summary",".csv","11822","2026-05-06T21:46:56","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/experiment_report.md","report",".md","24579","2026-05-06T21:46:58","analysis or experiment report","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/metrics.csv","summary",".csv","293652","2026-05-06T21:46:56","summary table","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/plots/exp13_1_budget_consolidation.png","plot",".png","52580","2026-05-06T21:46:58","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/plots/exp13_1_composition_accuracy.png","plot",".png","95827","2026-05-06T21:46:56","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/plots/exp13_1_context_confusion.png","plot",".png","62493","2026-05-06T21:46:57","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/plots/exp13_1_lesion_sensitivity.png","plot",".png","79409","2026-05-06T21:46:57","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/plots/exp13_1_recurrence_ablation.png","plot",".png","66770","2026-05-06T21:46:57","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/plots/exp13_1_route_table_accuracy.png","plot",".png","65412","2026-05-06T21:46:57","generated analysis plot","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/progress.jsonl","json",".jsonl","324769","2026-05-06T21:46:58","run manifest or validation data","low","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/run_manifest.json","json",".json","8475","2026-05-06T21:33:37","run manifest or validation data","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/validation_report.md","validation",".md","3552","2026-05-06T21:47:30","validation report","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/analysis/exp13_1_standard_20260506_213337/validation_results.json","json",".json","4890","2026-05-06T21:47:30","run manifest or validation data","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/README.md","readme",".md","13581","2026-05-07T16:28:33","experiment overview and run notes","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/requirements.txt","config",".txt","24","2026-05-06T21:15:23","dependency manifest or config","low","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/REVIEW_NOTES.md","report",".md","2115","2026-05-06T21:15:23","analysis or experiment report","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/run_exp13_1_publication_hardening.py","code",".py","76159","2026-05-06T21:15:23","supporting implementation or validator","low","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/runs/exp13_1_full_20260506_214756.sqlite3","database",".sqlite3","1179648","2026-05-07T06:01:18","per-run SQLite database","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
"exp13.1","Experiment 13.1 - Publication-Hardening Route-Field Memory Audit","experiments/experiment13_1_publication_hardening","experiments/experiment13_1_publication_hardening/runs/exp13_1_smoke_20260506_213242.sqlite3","database",".sqlite3","77824","2026-05-06T21:32:53","per-run SQLite database","high","Indexed from local filesystem during Exp13.1 analysis import; interpretation follows docs/threads/experiment13_1_analysis_digest.md."
